2254	eoz	wut	8830	407	946	
21271	jrf	okp	2102	1337	881	
50679	opg	sej	4813	86	1136	
8144	qxi	ipu	9498	1369	847	
15199	vrg	uau	14599	176	636	
38274	lqr	rsp	9412	1215	1346	
19597	xnc	rty	4691	1164	1354	
31534	icb	xui	12393	239	570	
12942	nvn	bku	12991	748	15	
49351	bwj	orc	8168	562	595	
50875	taf	uno	4646	624	1088	
37098	yzt	cgx	3424	111	1248	
37142	nnw	nyu	6690	664	616	
59658	lnt	rxi	7659	633	1298	
10034	kye	gtr	524	645	769	
32838	mpm	pmp	7735	671	998	
8430	mdg	hib	10798	572	148	
37171	rsq	hxm	2851	587	541	
52436	sed	dca	9448	141	782	
16698	slr	iqj	9930	1393	710	
17534	fnc	ubc	13179	1110	526	
30909	qow	pue	1740	46	1219	
36138	zuj	keq	13941	119	433	
10086	dkc	xud	17099	1031	1341	
35811	ptd	ufe	544	331	65	
21012	bjr	ohh	14956	1376	492	
18001	vqr	nvn	15906	1275	1234	
48468	ltb	hru	19658	1412	263	
44367	nss	ana	13048	63	515	
37007	uhn	qqx	9466	745	376	
34193	bzm	trq	15337	772	515	
5387	wnq	oyb	7251	1419	85	
43202	urf	ena	3902	1432	1051	
4136	egf	ebw	7359	945	590	
1868	wmu	vnp	1825	434	985	
44389	shn	xcn	10582	689	221	
47781	dmk	kea	632	238	843	
53878	gke	psy	19472	182	246	
36888	mbg	gva	137	1297	836	
51410	qws	zsy	8130	387	905	
21295	sea	rjg	14579	540	550	
44036	wqo	jnu	11271	80	1385	
31958	eey	wst	12282	797	258	
40439	ywx	ipp	8782	561	491	
34849	kfx	vev	9588	627	1310	
13057	iyb	lqv	959	1186	1	
21588	dqe	cfk	16479	730	783	
12633	qwu	hil	18303	443	125	
594	ziv	lnd	10983	6	979	
34399	tcb	mzw	11775	1269	703	
21909	snm	vjc	11789	815	1402	
45468	wlq	bnh	5244	668	1157	
8146	bnq	gsc	6075	1096	532	
4093	lve	oij	11109	966	858	
51660	apd	wyw	120	629	912	
59084	gih	nqc	10454	1382	801	
17849	fpr	ikx	1017	1169	219	
40786	wct	bzr	461	875	243	
31135	nfj	utg	6405	1189	1335	
8100	rcj	opw	2117	763	98	
51950	xlg	wex	32	1248	634	
44030	mrc	ore	16241	712	1205	
7662	tog	nqe	12101	153	866	
57196	rak	hqv	12815	174	25	
23562	lex	bnt	13557	851	280	
1946	ryw	tvr	2967	1066	438	
30689	vzk	wxq	5081	329	119	
21729	lky	fur	16870	43	1166	
43681	pud	bzs	2438	807	864	
50579	zfx	xkq	306	635	444	
33634	ifr	qyi	12640	712	231	
31748	mhk	cjd	6715	587	791	
41310	zni	bbl	1177	206	1005	
28019	lkh	vcx	10591	957	466	
41133	wbv	hdg	7734	765	1355	
25239	trq	rvo	16299	1004	321	
18397	gyl	mpo	17646	689	231	
14629	sir	bth	13321	1175	1273	
40143	bco	ydz	9839	798	550	
15601	bwp	jtm	19403	148	110	
49475	zdr	imb	903	958	1303	
13174	aqf	rgx	15791	720	10	
55659	ddo	zgw	19991	423	1313	
19436	hxz	knb	13929	979	465	
46681	nrx	qjn	15277	759	739	
26939	gvq	tym	4589	589	157	
4067	cwa	jdn	19908	262	1122	
12044	mss	mgv	15769	1391	415	
7548	tse	dcd	3863	1161	1038	
30257	yky	gjf	10845	1241	1117	
54687	cnw	agd	18393	1302	303	
27355	rad	svq	16523	18	1212	
5028	szz	azn	18539	290	8	
49229	vty	smo	3153	1097	176	
17226	tjt	kxf	5957	967	214	
36488	fbz	ezp	2685	985	77	
123	dih	pjp	12999	1088	488	
26674	cmq	ljo	16399	575	1297	
14577	hna	mcf	12922	13	725	
17458	jua	qwz	18009	1189	847	
56343	ogg	rih	5937	764	475	
37013	ycd	lnc	19834	1239	724	
41652	fbn	auj	10298	1403	1346	
19666	qxz	jqo	544	993	1143	
50861	oyi	eoc	5511	1198	1336	
14778	mpd	vnz	16473	910	954	
21041	axn	dcq	13195	331	1207	
5274	cuf	zrh	6917	1025	1024	
29912	njr	cge	10557	635	1245	
13609	gwn	oxg	13522	50	496	
42904	emk	dzt	9531	200	774	
29628	omp	yqz	11453	1249	1054	
42571	iig	jbn	19236	90	836	
58361	abp	fii	8222	398	820	
39621	zwr	vef	14865	353	810	
5264	iwb	xor	9680	634	1326	
31557	bbi	qms	14130	495	851	
22017	djs	ejs	8444	1194	1236	
42183	ecb	pwf	11302	358	1297	
21481	fxa	img	7209	849	852	
48216	yva	zsr	17769	144	305	
21302	hpm	kzj	16937	1233	1302	
46051	vku	hcg	14481	1225	177	
51493	nkr	qix	18694	120	651	
22721	qyz	gsd	9854	483	979	
47280	nsm	mch	199	1374	789	
48477	xai	aod	1480	804	1251	
6840	lgn	yfr	9537	7	780	
4196	vhm	lek	4657	374	458	
43571	tsw	tzh	7648	1360	1169	
46095	whs	fii	2069	654	589	
6376	rgy	exn	14260	255	212	
4949	iff	bzu	14422	885	21	
17572	afq	gmk	15277	127	892	
4695	nlo	oyy	15910	386	60	
34060	ktj	cej	10359	964	1410	
38093	zcq	izt	3340	1386	417	
15440	smq	klb	2144	475	841	
12601	hor	gsk	14552	295	84	
41812	xbd	oym	844	643	1055	
54196	fex	ofv	17043	819	1134	
18144	qcy	ouy	11853	754	822	
38485	kft	muw	12254	1108	1148	
9543	gjd	xwv	15716	560	739	
34952	dbg	nbg	18864	333	1391	
49499	hcd	vbu	1236	368	1014	
19365	dhz	exb	16780	946	438	
45540	bik	lxo	1183	354	1132	
16668	qgg	jeg	2858	733	1052	
59494	rcf	pko	7914	1239	101	
51910	buc	pcf	5847	830	1054	
19770	fgz	hjt	5181	570	1413	
13391	jks	nhl	1842	739	150	
55887	ddw	txs	7813	997	54	
10	gmc	uby	14455	389	532	
51959	kgy	mhp	10387	889	449	
30169	btl	yfk	16756	1103	660	
54888	ara	bzu	1085	1408	955	
27676	ryx	ezn	18234	108	329	
15569	hry	pbu	15938	353	1114	
28242	omi	qfk	14380	975	1082	
19320	uoq	arz	649	1115	1192	
26283	gnv	vtu	2231	1212	1222	
23538	xre	vpz	7	483	1106	
10703	lpr	rrd	14239	1333	263	
45915	ixo	spg	16091	1369	957	
22824	lom	cxa	5361	224	945	
33172	mas	oia	14167	837	597	
5924	ihx	zpa	16180	85	27	
3521	jgq	zrf	14704	835	356	
4467	smt	ifv	15491	998	4	
51015	qta	kyh	3326	26	736	
2280	efb	nkm	9826	1303	789	
41524	crd	ekq	6152	14	1268	
49302	vba	hdh	5141	414	1121	
42302	hny	mis	14594	1172	1081	
33295	wre	obr	10890	540	1435	
6941	bgu	gyt	2147	1355	1268	
5713	iqt	pzd	9227	207	978	
1328	qrw	wqy	10472	717	123	
12992	lgy	brk	18664	1421	870	
6209	juq	btg	14613	349	1285	
50608	uhx	tiu	15109	1244	502	
7201	ijv	wlh	8809	229	874	
40788	stc	nev	11709	932	646	
54175	ene	rve	8607	1077	1110	
6085	fyr	apc	9682	1081	1383	
7492	hfk	bhq	14286	1368	1277	
28914	pzd	pbd	14915	1061	788	
48043	juc	stf	11055	273	427	
53347	iko	dfh	13625	561	1175	
29340	xku	zag	4795	1044	982	
2982	yzo	luj	19485	947	937	
21095	ato	rft	238	800	1298	
42652	lxl	rva	3817	529	1394	
4415	xuj	aha	17163	408	641	
40188	hkv	lkt	14329	1012	1139	
53805	ubt	xag	16221	577	453	
57829	cye	fkf	5214	490	157	
27220	edq	ejx	9047	503	915	
2754	zck	edf	12335	1394	1276	
43050	cyl	cwr	8233	102	214	
17381	kjn	ccw	13035	1366	1174	
6331	iql	qrz	10580	268	168	
47679	wko	duc	746	871	359	
9110	xcr	kfz	19361	137	1188	
53108	sqw	lme	19830	528	1304	
52299	rpm	lpg	8470	257	515	
47283	dcg	wyf	19385	899	1136	
44439	dyz	tsn	7404	1080	646	
35441	nsr	sif	13746	641	1243	
48549	zjp	ibv	14307	544	940	
52718	zve	zij	6435	631	291	
23508	urc	wmu	19306	705	38	
46855	mtc	kpr	15989	88	1439	
37403	ybg	tld	15986	29	1143	
19511	cwk	ssa	14648	1140	489	
15700	vgr	vnx	5891	291	1368	
17709	wvh	ctj	7974	886	1194	
33962	hpc	lxq	5386	592	1276	
40167	xam	xfz	18405	28	180	
34269	rix	jor	10029	1311	973	
58989	atz	wfx	10376	528	300	
20504	hap	qpb	17682	689	297	
40758	jsm	bqp	8485	1377	1209	
39036	rlx	sfh	4153	1197	227	
4798	kej	iov	13400	1118	1403	
8159	wxs	yne	3193	439	636	
30052	exq	aib	3027	1425	1110	
39949	ybu	jvm	18052	816	446	
17976	koo	pht	17536	1129	517	
48298	ldl	ecb	18201	434	1325	
29600	ppk	imh	6044	78	1255	
48318	uud	xwd	19685	857	825	
28087	lek	ixh	111	745	1285	
6042	kqv	qnp	18070	1436	233	
58533	bzs	wkf	2299	984	518	
2776	tyd	euv	6605	37	265	
608	xxb	fno	4533	998	609	
34470	tba	hgp	2000	242	903	
33089	rza	fsr	18927	778	560	
33681	mob	fmf	1434	612	702	
44707	dcu	wyv	17654	1339	835	
55246	jbn	ngw	9842	203	238	
16759	ssf	hpy	1682	175	14	
15850	mcu	ehx	7722	549	1028	
56277	juc	qfh	6003	608	402	
43072	uji	wth	12708	319	827	
38261	lll	til	14085	976	645	
1121	bnv	uqd	19433	517	343	
23068	yal	ngj	18510	310	1429	
7511	wmw	imm	2266	660	851	
1437	tco	lin	19613	915	22	
48655	yia	hib	3992	1308	68	
37366	bkp	dop	10717	589	894	
29942	rep	kgh	6924	1091	149	
10787	ovx	apv	11251	221	357	
41579	see	qyu	17954	1139	384	
5330	bgu	fxz	7891	571	784	
15965	gje	jny	3533	597	919	
20112	bsz	amf	13821	877	1287	
30116	vwm	vmj	16429	853	964	
53873	bkd	nee	13787	1226	1112	
20807	tut	eqx	11624	1152	718	
44610	gmd	nry	4205	632	567	
51860	rtj	pfq	14681	70	1203	
2011	kog	nxt	19037	1022	1348	
32308	mkp	opb	16022	749	763	
49951	wwi	aon	12047	1392	395	
22347	zca	vns	17562	1116	119	
59889	cue	xsr	7994	992	158	
40800	smu	sam	5618	732	742	
59982	mfu	aob	11146	80	472	
2760	gtw	ubi	15812	78	602	
8234	zra	vhn	1428	1427	252	
39426	ztq	vhd	10370	1358	1395	
25276	nch	adv	18979	910	1164	
25224	qxc	ssz	17633	1034	141	
55765	nxb	psp	15999	857	69	
12256	zgc	nsy	19447	1261	743	
5740	swk	crb	17338	417	1116	
10544	oyp	lup	8467	1206	1167	
3513	omn	fst	5302	619	850	
38092	hxd	rro	19382	1001	1033	
955	hie	ncg	17905	1142	1171	
20620	gtd	wri	7150	289	799	
8120	mus	lau	18129	221	878	
19711	wqa	zko	15057	864	1252	
33025	xpp	lov	1803	632	718	
32566	wxa	bkx	19927	773	1121	
38959	kzl	dmx	1773	893	1365	
31678	pdu	rmd	17105	377	961	
27277	ijv	uvs	19660	808	953	
40621	oiw	fkt	998	1381	792	
6740	akp	eev	2825	852	375	
9432	nmf	cht	13485	100	1007	
53197	shh	iwh	18045	5	660	
36255	ltw	ewz	14501	1008	587	
22646	pcx	brn	16933	932	788	
15589	tvh	nfk	2129	667	444	
56803	xwr	fvp	9959	101	562	
57727	cyd	vpw	5969	444	578	
7872	bzq	mgk	5187	904	127	
8520	amu	dqs	7386	99	90	
32657	ycb	dzc	15573	793	1046	
3630	dde	iqz	8790	875	1352	
4790	uug	wtk	9383	1271	700	
40269	bgt	iwv	19414	780	829	
44110	opt	fba	17909	333	1238	
14358	fub	rsx	1044	361	936	
3893	fxi	wui	9688	64	67	
14091	wuq	hbo	10822	1260	1017	
53933	syb	dzo	15349	1286	858	
31562	irl	bzs	8030	812	721	
22007	uct	nwf	4350	846	541	
40547	ycp	wfr	18430	583	934	
7068	upl	sry	9031	993	955	
59642	onk	aox	5042	1363	940	
1286	acr	uiz	12548	542	1243	
47405	yhb	yfk	8318	1250	135	
6772	uvo	mce	4261	949	102	
23918	sbr	ein	1121	450	264	
55252	fso	nfu	5541	563	1333	
19190	lpu	ssa	6107	96	841	
11084	spr	iwg	4055	1158	233	
16459	rdm	mpw	18575	254	187	
58731	qky	bpl	11646	1406	180	
19826	muh	ild	18362	432	1363	
36187	klv	bzg	9984	1206	1	
42606	dar	yyd	14292	991	1406	
17426	pze	gew	5794	521	479	
14020	pnx	wyl	13852	233	895	
12582	ihz	rej	14626	1065	396	
22363	jky	czo	17513	379	610	
59282	tjk	nhj	1884	42	225	
47839	ppd	duy	5462	986	108	
29167	vsq	wmf	11465	1214	49	
58578	fpz	nqe	3782	799	279	
34613	kvv	znq	15858	1237	537	
29189	hii	cui	10464	53	574	
6306	fpe	wvt	9201	525	977	
16535	fjc	zbv	3552	198	890	
58477	whw	fxd	6181	216	18	
35323	jdo	rnh	8406	798	1141	
23942	kjt	gdt	8207	283	744	
27218	swm	kns	19121	901	1190	
23841	gdu	vlm	18287	1204	1176	
43242	ezm	web	16538	679	473	
45869	lpe	xwo	13345	304	998	
21055	ybm	jdp	14718	686	460	
9826	gdw	wzt	7927	826	928	
28570	eod	egf	5401	1226	904	
22837	sst	hqm	8145	877	105	
55768	iqz	bzs	5215	110	1210	
52234	ecu	fes	19800	456	449	
7434	abt	vnz	2021	887	786	
54599	cuu	lme	16057	254	464	
2772	ioq	ijt	17934	364	116	
9505	zce	gfp	8253	1063	914	
47060	hwh	ovm	16880	636	826	
44501	pae	obs	16870	822	477	
32979	esr	bix	8040	972	85	
59089	bqo	efn	487	942	1420	
36237	ged	wfc	7518	726	668	
9485	zwj	xrg	3763	775	611	
53018	wor	xne	13928	256	587	
58700	qsu	oej	2546	897	461	
37237	uht	aqf	10636	162	1042	
52023	kfg	rrt	19094	971	1337	
7211	jdw	zth	9829	1121	1117	
5846	mui	tyo	8381	1397	358	
13003	vbn	jbh	9306	705	667	
27212	toa	cst	1654	478	1377	
52896	dwi	iwz	14010	1038	639	
596	knk	vaj	11205	687	565	
27474	xtm	wqt	721	961	771	
3443	qhi	puf	9241	20	1327	
483	cmp	lfp	6060	605	827	
20058	ary	swu	16330	1325	144	
38439	bjr	jyp	10438	338	1197	
41712	qrh	rin	11841	439	797	
1556	wtv	nrq	19320	1142	500	
45351	nty	jbu	14799	571	515	
37859	ijh	soi	6777	1202	1024	
57312	ugq	bmr	17690	155	1237	
34573	lbl	glu	7878	1343	315	
33219	fhh	wjt	2355	1294	1114	
49669	yrk	wac	6709	482	284	
14779	dko	gtc	15217	1105	668	
3182	ess	jdd	811	1114	1241	
14593	thc	rnu	5619	941	50	
35079	jqi	atd	11348	1273	642	
23225	rcv	gwv	18718	1039	153	
46033	cut	khq	13806	72	949	
41853	hhy	jre	757	1017	334	
12191	vjm	czg	9487	27	782	
18269	jqv	hqx	19166	684	679	
54298	gxj	fft	2879	1200	188	
53919	cus	otd	1090	986	109	
48057	rti	rmd	134	932	577	
46710	zog	moy	4846	1322	702	
35191	sdq	acj	4461	1067	145	
20174	uze	fcd	15506	228	763	
43859	fle	jnp	11028	1193	1085	
15692	jor	tur	17290	1132	1438	
6781	xfr	zpa	6840	112	842	
33756	gug	aeh	15385	962	900	
19029	jmj	uvw	7709	1145	906	
21652	moi	vfj	50	901	871	
44175	rwf	ceh	8982	581	341	
53922	tln	wja	5842	343	370	
8378	lwn	tvr	3753	100	942	
3674	lct	pin	1448	822	1254	
27468	dsb	ram	13456	471	1214	
468	zeg	pgj	7147	1010	1194	
19650	mfq	ofc	14939	519	1046	
12334	bfi	tbu	9700	763	1238	
5524	chr	emj	16732	23	441	
40667	yyj	qsj	15813	164	765	
5594	pbn	kgp	18163	930	1378	
38913	ohn	ose	6200	222	1349	
6965	zpj	vvl	4284	416	10	
22574	upk	ger	8755	916	912	
36412	zoe	syc	11583	1377	582	
22029	fww	deh	1452	257	341	
11168	xkv	gib	2533	1106	384	
2008	fux	ppy	11797	935	1415	
11617	net	vsn	13815	165	1374	
44694	xge	nfj	6696	1100	503	
54355	zsi	xoo	569	21	939	
44363	gaz	jgb	13963	1111	966	
35850	rfm	bbs	6173	1259	1122	
9542	dwl	vcr	18656	846	954	
49133	rqf	yjv	7597	1212	268	
24363	bjt	zas	6891	1384	993	
47096	tmv	pqj	1161	504	1438	
48930	geb	jeb	5007	1294	578	
36690	aqq	xao	8975	974	817	
17488	oom	abk	18198	672	26	
40963	nmp	gyt	9881	1373	77	
15969	kmv	vmt	15996	436	885	
10813	lqe	piz	18219	433	1159	
43669	aoj	hfo	5565	842	1322	
50363	tge	xlx	7191	1343	119	
5764	xle	zau	7045	1008	873	
25807	gis	ubq	6851	293	758	
36681	zim	ieu	11096	93	852	
26526	hvu	aoo	2640	166	1103	
34667	hur	qdc	6079	447	250	
40013	aoq	vrz	9834	72	1375	
30757	jqn	gws	2354	883	259	
45349	geg	xok	2328	1007	1045	
24569	grv	pmz	10292	59	625	
10515	iqg	ium	1373	82	1194	
28527	mjq	rei	162	1319	852	
226	aaf	kxg	14775	680	767	
50223	pts	cey	2945	958	793	
57230	qou	yhz	2565	3	1245	
15441	nyh	cbb	15367	807	1394	
4251	aey	tqe	11810	1213	208	
14786	vcd	izi	3537	30	502	
47632	epe	gft	16901	857	522	
42220	leh	oum	2097	644	1058	
23284	bum	xda	16898	1438	751	
8770	hfs	lvf	17474	1411	639	
49544	eds	ssk	2632	496	1035	
39901	yse	yac	4448	255	768	
49764	fxc	wyl	14473	1280	352	
9827	jeb	gap	5274	1061	444	
13167	zjt	tlg	2582	863	432	
54016	ctk	wiz	2783	992	100	
27142	tqz	ncn	16492	690	1071	
39398	sil	xtm	7855	404	545	
16976	hvr	uxl	9546	307	527	
15814	zyr	bot	1224	1269	502	
38946	lud	kol	17865	733	421	
45397	fus	ual	3313	272	1118	
19470	bnc	gqu	11518	253	1236	
51463	qhx	iuo	9475	647	896	
45848	hzn	zav	4881	1380	729	
8252	bti	zrv	3091	1401	558	
39718	rqx	fxs	6839	923	1360	
26005	cet	cfi	5691	28	796	
8915	neb	fhg	18635	1363	292	
19010	jxm	epd	10759	743	252	
34465	wgz	hon	10794	24	148	
33468	jbw	wrz	12091	1424	1271	
27304	mqj	uwq	19852	1249	353	
5033	rmt	die	8679	79	487	
51097	nhb	fks	1877	1058	1351	
50173	vmv	bsm	11312	726	1384	
57034	qoq	wdl	18894	1038	302	
37674	ydp	aeg	1854	556	662	
53946	zye	ocr	14537	296	589	
30433	whg	jwu	9187	5	899	
4898	uyz	nid	12738	108	87	
30915	wan	fca	13022	53	1185	
40581	dii	hid	6662	576	1113	
5569	nkj	wdd	13376	24	12	
26074	aiq	pia	15049	862	185	
14909	zpx	srz	13649	505	708	
35327	nss	tab	11893	609	1041	
20361	qei	slp	9576	1079	601	
15407	peb	yju	9986	327	102	
36312	qdt	xtk	330	587	176	
6687	zmd	fys	2618	742	34	
34013	ikn	tls	10427	659	1035	
32588	lew	niw	14062	659	572	
32883	tir	cvw	8805	187	1211	
58779	wqd	swh	18588	1010	1277	
39393	klo	fcp	10839	455	669	
35963	tdj	rrs	19921	1412	172	
16212	uik	pki	19737	210	910	
50793	lrx	osb	13755	1279	1097	
25714	gvp	zvh	16760	167	129	
31985	ugz	aod	4813	985	1285	
48883	vhn	smo	13503	1330	1123	
47254	fzz	njl	13970	1329	902	
20835	ymh	zno	17995	1321	1347	
41162	gxe	dal	13186	545	815	
35107	ned	ois	16253	1330	234	
24202	ofm	ryf	8836	1200	861	
2288	kqm	sph	5841	613	1257	
34911	qws	pqe	8687	448	1418	
23875	mni	cly	13899	1343	1142	
57774	sxk	uki	12117	188	864	
34740	zkp	hdq	12267	1080	1327	
37519	mjr	htw	12699	1408	304	
106	syj	vdo	19170	841	1161	
21442	kam	qrm	1821	683	213	
18338	qvn	dqa	19455	629	138	
59467	rjc	qoq	10714	205	1295	
30327	esf	mkt	11829	1082	797	
10223	eux	bsi	11116	580	1327	
31363	yuj	iqm	13435	1325	1140	
54120	yqa	qhb	9585	1391	311	
28629	kuy	asl	16181	1234	1362	
36480	yhm	cug	19944	1207	1119	
17507	abl	zga	19385	628	664	
10449	gkq	spp	10712	944	266	
26957	aau	ith	2348	730	1439	
16385	tyt	rak	13575	647	500	
17599	urc	ocs	12717	173	411	
34168	gop	esa	7030	277	689	
11509	owi	gtf	18640	1396	17	
6413	feh	ord	16274	1260	873	
22379	rgm	zis	15917	321	1139	
46763	dlo	pjh	12420	938	746	
42732	fsr	njv	5766	1157	711	
8344	ndd	jej	14016	1211	1025	
6725	ofk	hbn	10478	688	1371	
22948	tvv	rce	16897	351	1167	
51748	wbo	uwp	17065	299	1178	
57428	owc	hir	12584	55	136	
16705	nic	vbc	15174	1205	438	
30586	zke	dao	14944	874	275	
10085	wjz	dwm	18408	1433	410	
18810	nkb	sjs	15702	236	25	
917	unj	wqt	1711	251	1006	
12941	fhw	bxj	19508	21	1238	
24143	cns	jut	5941	302	906	
53997	lbx	haq	1882	88	1	
41770	znt	ayv	8880	1328	532	
37933	tlq	dbx	17178	18	405	
12888	fcj	wze	4037	1296	412	
45288	ebb	ham	5265	1019	1057	
22717	mlz	dui	12367	1423	1300	
58644	sem	bru	14204	1163	173	
2085	yak	vnm	320	697	179	
13922	hap	swv	5021	1407	1302	
38898	bxi	uyi	7788	823	1318	
4028	itq	zva	8825	182	663	
5660	yej	ohp	1590	664	446	
52132	qmi	dcp	8432	1410	524	
18110	pqh	daz	4120	276	144	
36375	dsa	jol	13912	87	1303	
5555	lny	xso	15016	389	356	
29564	mte	wfr	12176	565	1124	
8721	veo	pro	1403	771	873	
30891	vaz	wzu	8275	1329	138	
28190	ovg	zvr	7901	488	1242	
16363	svq	zcu	2017	78	529	
12437	vep	wsu	18674	340	964	
19936	veh	iof	4550	709	1284	
1644	omj	sag	4059	531	342	
28224	cik	mgz	18006	755	1008	
12878	nhn	aic	4667	750	1284	
23369	qiw	hbz	6201	920	696	
34438	qxm	szn	6300	833	314	
8220	bro	etu	10911	133	697	
52467	kdo	owg	10934	552	789	
17745	nft	tns	9284	832	265	
4302	lme	kxs	9164	250	1415	
20032	fmt	hgt	11886	433	734	
7345	fgh	izi	5006	1406	536	
7833	dsa	roz	1412	57	731	
8463	cnf	blh	5884	519	1195	
52928	noo	kjb	13644	765	503	
19193	gwy	hum	4339	597	61	
10002	imz	oyk	16474	1381	279	
30907	nae	bqx	14379	600	749	
31202	onq	gvw	17273	542	772	
54375	epl	zgz	2731	607	696	
26451	ahj	nfu	1664	907	1329	
19548	nkr	dpx	2719	917	479	
51908	lup	ivr	14018	144	1147	
4786	bzp	sad	9895	223	1266	
44817	mtd	cnz	5779	339	831	
50511	ohc	wfy	6073	1049	1212	
48644	iln	fbk	8348	1290	1054	
26696	maf	yzt	14914	77	1050	
25688	swv	uyh	11463	1122	830	
31635	qpo	fhv	4937	366	527	
28969	see	hgt	3607	1068	78	
30890	dsx	tzb	10831	1235	845	
15448	jci	ujx	16855	131	453	
91	hua	mfq	18070	1232	368	
7035	bzz	xhn	2222	282	840	
52874	nbv	ncd	7069	335	1133	
5026	wze	kyc	4108	834	390	
58377	mck	dqj	11300	716	1058	
17188	wif	oto	3586	599	833	
54543	gmr	swn	16690	1039	490	
51689	nhf	chz	16340	267	907	
7829	ecr	bgj	11601	195	1040	
12369	lya	eqb	16899	650	74	
41263	xgi	nsj	5875	949	957	
1615	rmv	bla	19341	410	1125	
20874	mvy	ykh	12871	239	1072	
23032	ofj	nas	3931	1197	1297	
5168	zec	fnu	8839	1158	1113	
47841	orv	vqg	3601	660	680	
278	wvu	bdk	10750	657	1318	
5319	tme	gbx	14990	594	1246	
22770	iqo	hhi	3989	973	1438	
52737	szd	rzg	3465	813	259	
32565	xjx	jzm	4488	359	1290	
13056	jtw	yit	14890	350	226	
57999	xqm	ars	2175	1106	1248	
36331	mka	xdt	7183	1135	180	
31968	kkf	dms	3112	1011	14	
34341	hnm	oao	17883	971	819	
33316	kpa	owf	2906	371	1177	
18112	oub	lqi	10694	1137	971	
21391	tki	aiv	19074	870	423	
24789	bqr	njv	13744	107	115	
26555	cpj	pnb	16292	1232	1032	
14215	bno	tlv	7402	759	1204	
24599	chc	xmw	19474	541	209	
13877	pph	tzh	16854	1066	49	
54546	wkb	joc	3104	28	679	
8174	wja	hqd	6110	391	400	
28896	jal	oyr	19042	1068	1161	
55766	jjv	fhx	6359	145	413	
41157	znx	tlq	15333	1110	646	
27209	lrp	fvj	5488	312	182	
2058	ize	rim	7794	1081	1069	
26778	ofp	aso	11831	665	1034	
13458	vnn	udo	16415	415	1264	
4476	lfk	aae	14341	128	1035	
21424	fdf	adx	12497	50	282	
4559	guv	tsn	14027	175	387	
12359	xzz	ptd	6147	1361	260	
5636	lyb	nuc	7950	134	130	
29910	knf	anj	10541	301	808	
18532	dcy	zlx	4430	788	493	
21088	fbx	vks	10583	1046	250	
41742	nio	mbh	13613	463	101	
11867	rzt	ebv	13168	20	1010	
18788	ely	zvb	6561	499	940	
37371	bxm	obi	11739	1297	657	
22022	whx	pwd	192	513	953	
49137	npg	hoa	3074	607	175	
44403	iex	dzc	18167	488	751	
56792	pvr	usb	12499	659	876	
39486	vzo	hlh	15581	1009	158	
14591	wmb	xze	8505	520	814	
34230	sfb	zmz	7351	306	602	
4537	cdc	tic	14264	491	27	
16490	eay	yyi	16991	208	180	
2990	rdv	vyx	7946	65	809	
43025	fgz	rik	12047	254	93	
19912	sco	ktq	13358	1426	749	
26512	mro	hrx	17576	529	466	
35639	jau	hwn	2871	898	968	
1052	kqh	ajj	5782	1219	1057	
43212	kfv	zkl	19432	999	46	
572	fyb	ssf	5407	593	792	
36836	ywl	bot	16267	1016	850	
32196	yjw	zzw	15267	743	319	
41750	ooy	ilh	17891	814	1202	
8223	gyz	jdf	9544	151	1004	
42682	dbq	cet	2682	943	704	
21520	xup	sqd	963	354	635	
13265	tuo	ndv	2002	270	894	
47507	klb	rmh	590	267	1291	
6649	pbz	vpn	14149	751	140	
55404	xnu	uhy	19779	616	539	
16404	mei	eba	5012	116	128	
36357	jjv	jeo	3443	710	775	
55800	dvh	xxd	17784	90	631	
52248	bpq	osq	1465	91	392	
48741	dfr	eea	2607	794	238	
6550	spi	kwd	8351	80	846	
38170	uos	wzl	15692	911	1086	
37454	ins	nty	7882	1011	1364	
53014	gkh	nht	303	905	136	
6589	wex	qix	5004	1157	801	
12806	vyx	dfc	6453	253	1427	
43597	hgs	swc	1336	493	1203	
50846	whd	khm	1795	1233	433	
12106	zqh	gop	13113	6	284	
6552	klb	lkw	12723	368	1202	
58726	dsh	xwa	8515	1085	1396	
16101	fqr	bdr	1280	987	1346	
14010	ygc	veg	17870	1104	125	
2020	eys	maf	11098	1323	768	
58601	bip	pdb	12079	748	666	
4837	edh	kcr	4324	351	516	
41562	vpk	vny	12309	156	315	
26299	bia	ygi	17456	202	1320	
2143	ohp	ihm	11545	836	1006	
11818	rvr	hji	3540	298	592	
48817	jrr	xko	8226	742	450	
2558	hug	epm	9111	891	598	
18870	srj	jjl	18787	476	1352	
14924	bzq	dur	1748	162	896	
3500	ypp	aqf	3409	204	1319	
51091	kdb	wsw	15246	690	727	
16084	tnc	yku	5347	444	224	
32262	ljt	ttg	1847	833	465	
22356	fgy	nxo	2487	1108	419	
55817	xau	mqj	18901	1383	708	
57919	hde	gff	15920	96	522	
46181	wfz	bil	1338	88	949	
53284	fkl	ewu	18419	200	1174	
21377	bqd	uje	19326	1334	999	
45931	hlk	nmp	18898	1024	256	
5669	qsy	hrw	5998	645	1431	
36588	ufq	ohz	1557	616	1194	
52993	fyh	cqg	1673	387	1201	
1511	ufg	zgg	6560	1249	366	
26452	yxf	yue	6537	979	497	
5299	nvw	ubd	6828	532	632	
8975	lgj	ijt	3408	463	385	
4602	nph	kzr	13693	606	1009	
4838	dfs	fmx	7074	1004	1373	
